date,canonical_id,mentions_count,engagement_score,track
2025-02-05,weak-hero,14.1,5.6,synthetic
2025-02-06,weak-hero,15.0,7.5,synthetic
2025-02-07,weak-hero,37.6,16.2,synthetic
2025-02-08,weak-hero,15.2,6.7,synthetic
2025-02-09,weak-hero,73.9,25.8,synthetic
2025-02-10,weak-hero,32.5,19.3,synthetic
2025-02-11,weak-hero,17.4,9.9,synthetic
2025-02-12,weak-hero,15.3,7.4,synthetic
2025-02-13,weak-hero,17.6,6.1,synthetic
2025-02-14,weak-hero,32.6,18.2,synthetic
2025-02-15,weak-hero,13.8,7.2,synthetic
2025-02-16,weak-hero,21.1,10.1,synthetic
2025-02-17,weak-hero,21.7,10.2,synthetic
2025-02-18,weak-hero,17.6,10.0,synthetic
2025-02-19,weak-hero,15.3,5.9,synthetic
2025-02-20,weak-hero,18.5,10.2,synthetic
2025-02-21,weak-hero,25.1,12.4,synthetic
2025-02-22,weak-hero,18.9,7.9,synthetic
2025-02-23,weak-hero,17.1,12.0,synthetic
2025-02-24,weak-hero,13.1,5.5,synthetic
2025-02-25,weak-hero,19.6,7.5,synthetic
2025-02-26,weak-hero,15.8,8.0,synthetic
2025-02-27,weak-hero,13.5,5.4,synthetic
2025-02-28,weak-hero,23.4,12.9,synthetic
2025-03-01,weak-hero,18.1,9.6,synthetic
2025-03-02,weak-hero,17.0,8.4,synthetic
2025-03-03,weak-hero,22.9,9.6,synthetic
2025-03-04,weak-hero,13.3,7.4,synthetic
2025-03-05,weak-hero,15.3,4.7,synthetic
2025-03-06,weak-hero,19.2,8.8,synthetic
2025-03-07,weak-hero,25.8,12.9,synthetic
2025-03-08,weak-hero,18.7,6.1,synthetic
2025-03-09,weak-hero,16.3,11.0,synthetic
2025-03-10,weak-hero,19.3,8.6,synthetic
2025-03-11,weak-hero,14.9,7.8,synthetic
2025-03-12,weak-hero,13.5,8.3,synthetic
2025-03-13,weak-hero,24.4,13.0,synthetic
2025-03-14,weak-hero,39.0,17.7,synthetic
2025-03-15,weak-hero,24.3,10.6,synthetic
2025-03-16,weak-hero,19.3,8.6,synthetic
2025-03-17,weak-hero,37.6,13.1,synthetic
2025-03-18,weak-hero,43.9,27.5,synthetic
2025-03-19,weak-hero,45.3,23.3,synthetic
2025-03-20,weak-hero,43.0,25.7,synthetic
2025-03-21,weak-hero,35.3,17.2,synthetic
2025-03-22,weak-hero,17.4,6.6,synthetic
2025-03-23,weak-hero,17.4,5.7,synthetic
2025-03-24,weak-hero,18.3,6.1,synthetic
2025-03-25,weak-hero,17.5,7.4,synthetic
2025-03-26,weak-hero,18.7,7.9,synthetic
2025-03-27,weak-hero,13.2,7.0,synthetic
2025-03-28,weak-hero,29.6,14.8,synthetic
2025-03-29,weak-hero,16.0,7.6,synthetic
2025-03-30,weak-hero,21.3,10.3,synthetic
2025-03-31,weak-hero,17.4,6.5,synthetic
2025-04-01,weak-hero,15.1,8.1,synthetic
2025-04-02,weak-hero,17.2,7.5,synthetic
2025-04-03,weak-hero,15.8,5.3,synthetic
2025-04-04,weak-hero,36.2,20.6,synthetic
2025-04-05,weak-hero,13.0,7.2,synthetic
2025-04-06,weak-hero,12.9,7.4,synthetic
2025-04-07,weak-hero,16.7,8.6,synthetic
2025-04-08,weak-hero,16.6,12.5,synthetic
2025-04-09,weak-hero,19.1,9.0,synthetic
2025-04-10,weak-hero,16.6,6.3,synthetic
2025-04-11,weak-hero,33.1,15.5,synthetic
2025-04-12,weak-hero,17.5,10.1,synthetic
2025-04-13,weak-hero,19.5,9.1,synthetic
2025-04-14,weak-hero,26.7,12.2,synthetic
2025-04-15,weak-hero,18.1,7.8,synthetic
2025-04-16,weak-hero,25.0,15.2,synthetic
2025-04-17,weak-hero,15.7,5.9,synthetic
2025-04-18,weak-hero,33.4,12.9,synthetic
2025-04-19,weak-hero,22.9,10.2,synthetic
2025-04-20,weak-hero,16.3,5.2,synthetic
2025-04-21,weak-hero,17.4,9.1,synthetic
2025-04-22,weak-hero,13.8,7.1,synthetic
2025-04-23,weak-hero,16.9,7.3,synthetic
2025-04-24,weak-hero,15.7,8.0,synthetic
2025-04-25,weak-hero,36.5,16.9,synthetic
2025-04-26,weak-hero,12.3,6.5,synthetic
2025-04-27,weak-hero,17.9,8.0,synthetic
2025-04-28,weak-hero,13.6,6.9,synthetic
2025-04-29,weak-hero,15.9,5.2,synthetic
2025-04-30,weak-hero,17.1,8.4,synthetic
2025-05-01,weak-hero,19.2,10.9,synthetic
2025-05-02,weak-hero,22.8,7.8,synthetic
2025-05-03,weak-hero,20.1,7.5,synthetic
2025-05-04,weak-hero,17.8,10.1,synthetic
2025-05-05,weak-hero,51.8,18.3,synthetic
2025-05-06,weak-hero,15.4,5.4,synthetic
2025-05-07,weak-hero,20.5,12.0,synthetic
2025-05-08,weak-hero,17.1,12.9,synthetic
2025-05-09,weak-hero,40.6,19.7,synthetic
2025-05-10,weak-hero,15.1,6.5,synthetic
2025-05-11,weak-hero,21.2,13.8,synthetic
2025-05-12,weak-hero,15.6,4.9,synthetic
2025-05-13,weak-hero,17.8,6.4,synthetic
2025-05-14,weak-hero,20.6,10.8,synthetic
2025-05-15,weak-hero,18.9,12.2,synthetic
2025-05-16,weak-hero,31.9,11.7,synthetic
2025-05-17,weak-hero,17.7,10.4,synthetic
2025-05-18,weak-hero,21.8,10.2,synthetic
2025-05-19,weak-hero,22.5,11.8,synthetic
2025-05-20,weak-hero,16.8,7.2,synthetic
2025-05-21,weak-hero,13.5,6.4,synthetic
2025-05-22,weak-hero,16.7,6.2,synthetic
2025-05-23,weak-hero,32.7,18.6,synthetic
2025-05-24,weak-hero,23.7,12.2,synthetic
2025-05-25,weak-hero,14.8,10.1,synthetic
2025-05-26,weak-hero,20.5,9.1,synthetic
2025-05-27,weak-hero,18.1,9.1,synthetic
2025-05-28,weak-hero,12.2,8.4,synthetic
2025-05-29,weak-hero,17.1,6.4,synthetic
2025-05-30,weak-hero,33.1,10.4,synthetic
2025-05-31,weak-hero,14.2,6.9,synthetic
2025-06-01,weak-hero,19.2,9.4,synthetic
2025-06-02,weak-hero,18.7,10.2,synthetic
2025-06-03,weak-hero,17.6,8.4,synthetic
2025-06-04,weak-hero,21.4,10.2,synthetic
2025-06-05,weak-hero,16.4,8.2,synthetic
2025-06-06,weak-hero,37.2,13.3,synthetic
2025-06-07,weak-hero,19.3,7.5,synthetic
2025-06-08,weak-hero,22.0,11.4,synthetic
2025-06-09,weak-hero,16.7,10.0,synthetic
2025-06-10,weak-hero,13.8,7.7,synthetic
2025-06-11,weak-hero,21.9,12.9,synthetic
2025-06-12,weak-hero,17.5,9.8,synthetic
2025-06-13,weak-hero,25.3,13.5,synthetic
2025-06-14,weak-hero,21.2,12.2,synthetic
2025-06-15,weak-hero,17.7,7.8,synthetic
2025-06-16,weak-hero,16.2,7.8,synthetic
2025-06-17,weak-hero,16.9,9.7,synthetic
2025-06-18,weak-hero,15.6,6.8,synthetic
2025-06-19,weak-hero,23.0,14.0,synthetic
2025-06-20,weak-hero,45.4,21.2,synthetic
2025-06-21,weak-hero,17.1,8.9,synthetic
2025-06-22,weak-hero,16.7,8.4,synthetic
2025-06-23,weak-hero,11.4,5.4,synthetic
2025-06-24,weak-hero,13.1,7.7,synthetic
2025-06-25,weak-hero,13.6,8.5,synthetic
2025-06-26,weak-hero,16.4,5.7,synthetic
2025-06-27,weak-hero,32.3,17.7,synthetic
2025-06-28,weak-hero,16.3,5.1,synthetic
2025-06-29,weak-hero,17.9,5.8,synthetic
2025-06-30,weak-hero,14.0,8.2,synthetic
2025-07-01,weak-hero,13.8,7.7,synthetic
2025-07-02,weak-hero,21.1,8.9,synthetic
2025-07-03,weak-hero,17.3,7.5,synthetic
2025-07-04,weak-hero,25.8,11.3,synthetic
2025-07-05,weak-hero,15.9,7.9,synthetic
2025-07-06,weak-hero,16.6,10.0,synthetic
2025-07-07,weak-hero,14.8,8.7,synthetic
2025-07-08,weak-hero,20.6,5.7,synthetic
2025-07-09,weak-hero,17.4,11.5,synthetic
2025-07-10,weak-hero,19.1,12.3,synthetic
2025-07-11,weak-hero,28.7,10.2,synthetic
2025-07-12,weak-hero,14.2,5.0,synthetic
2025-07-13,weak-hero,23.8,10.6,synthetic
2025-07-14,weak-hero,26.0,13.6,synthetic
2025-07-15,weak-hero,11.8,5.3,synthetic
2025-07-16,weak-hero,22.6,10.9,synthetic
2025-07-17,weak-hero,17.4,10.0,synthetic
2025-07-18,weak-hero,32.6,21.3,synthetic
2025-07-19,weak-hero,22.5,8.8,synthetic
2025-07-20,weak-hero,15.5,6.2,synthetic
2025-07-21,weak-hero,17.1,7.9,synthetic
2025-07-22,weak-hero,13.6,8.5,synthetic
2025-07-23,weak-hero,15.7,6.2,synthetic
2025-07-24,weak-hero,12.1,6.9,synthetic
2025-07-25,weak-hero,32.1,18.9,synthetic
2025-07-26,weak-hero,23.1,13.9,synthetic
2025-07-27,weak-hero,16.0,7.9,synthetic
2025-07-28,weak-hero,14.9,7.2,synthetic
2025-07-29,weak-hero,13.8,4.8,synthetic
2025-07-30,weak-hero,16.7,9.4,synthetic
2025-07-31,weak-hero,14.1,4.2,synthetic
2025-08-01,weak-hero,35.0,16.1,synthetic
2025-08-02,weak-hero,20.9,9.2,synthetic
2025-08-03,weak-hero,15.9,8.5,synthetic
2025-08-04,weak-hero,15.0,5.8,synthetic
2025-08-05,weak-hero,12.0,4.0,synthetic
2025-08-06,weak-hero,14.6,7.5,synthetic
2025-08-07,weak-hero,16.2,10.0,synthetic
2025-08-08,weak-hero,20.9,8.2,synthetic
2025-08-09,weak-hero,12.4,5.4,synthetic
2025-08-10,weak-hero,13.8,6.5,synthetic
2025-08-11,weak-hero,13.9,6.4,synthetic
2025-08-12,weak-hero,21.5,9.2,synthetic
2025-08-13,weak-hero,17.6,6.3,synthetic
2025-08-14,weak-hero,11.5,7.0,synthetic
2025-08-15,weak-hero,31.2,18.6,synthetic
2025-08-16,weak-hero,13.4,5.9,synthetic
2025-08-17,weak-hero,15.3,6.9,synthetic
2025-08-18,weak-hero,14.4,5.7,synthetic
2025-08-19,weak-hero,10.5,5.4,synthetic
2025-08-20,weak-hero,17.3,8.8,synthetic
2025-08-21,weak-hero,13.8,5.8,synthetic
2025-08-22,weak-hero,34.3,17.3,synthetic
2025-08-23,weak-hero,12.1,6.3,synthetic
2025-08-24,weak-hero,18.0,11.0,synthetic
2025-08-25,weak-hero,15.5,9.7,synthetic
2025-08-26,weak-hero,14.2,8.3,synthetic
2025-08-27,weak-hero,11.8,5.1,synthetic
2025-08-28,weak-hero,14.6,10.6,synthetic
2025-08-29,weak-hero,20.9,9.9,synthetic
2025-08-30,weak-hero,16.6,6.9,synthetic
2025-08-31,weak-hero,19.3,7.6,synthetic
2025-09-01,weak-hero,20.9,11.0,synthetic
2025-09-02,weak-hero,14.4,6.5,synthetic
2025-09-03,weak-hero,16.3,6.8,synthetic
2025-09-04,weak-hero,15.9,6.2,synthetic
2025-09-05,weak-hero,28.6,13.8,synthetic
2025-09-06,weak-hero,10.7,6.1,synthetic
2025-09-07,weak-hero,15.7,5.8,synthetic
2025-09-08,weak-hero,14.6,5.5,synthetic
2025-09-09,weak-hero,18.3,11.3,synthetic
2025-09-10,weak-hero,12.7,5.7,synthetic
2025-09-11,weak-hero,16.4,4.9,synthetic
2025-09-12,weak-hero,39.4,22.0,synthetic
2025-09-13,weak-hero,18.2,6.3,synthetic
2025-09-14,weak-hero,40.0,24.7,synthetic
2025-09-15,weak-hero,29.4,10.5,synthetic
2025-09-16,weak-hero,34.3,18.5,synthetic
2025-09-17,weak-hero,53.7,16.0,synthetic
2025-09-18,weak-hero,41.1,21.8,synthetic
2025-09-19,weak-hero,76.5,29.2,synthetic
2025-09-20,weak-hero,12.4,7.8,synthetic
2025-09-21,weak-hero,16.7,7.8,synthetic
2025-09-22,weak-hero,13.7,6.3,synthetic
2025-09-23,weak-hero,17.2,9.5,synthetic
2025-09-24,weak-hero,15.0,6.4,synthetic
2025-09-25,weak-hero,9.3,5.2,synthetic
2025-09-26,weak-hero,33.8,17.7,synthetic
2025-09-27,weak-hero,13.4,4.3,synthetic
2025-09-28,weak-hero,12.5,6.3,synthetic
2025-09-29,weak-hero,12.6,7.5,synthetic
2025-09-30,weak-hero,10.7,6.3,synthetic
2025-10-01,weak-hero,10.8,6.1,synthetic
2025-10-02,weak-hero,14.7,7.2,synthetic
2025-10-03,weak-hero,28.5,11.5,synthetic
2025-10-04,weak-hero,17.4,6.3,synthetic
2025-10-05,weak-hero,14.3,9.5,synthetic
2025-10-06,weak-hero,9.5,6.3,synthetic
2025-10-07,weak-hero,11.6,5.1,synthetic
2025-10-08,weak-hero,14.2,7.4,synthetic
2025-10-09,weak-hero,12.4,7.2,synthetic
2025-10-10,weak-hero,23.8,14.5,synthetic
2025-10-11,weak-hero,15.6,9.4,synthetic
2025-10-12,weak-hero,15.0,8.4,synthetic
2025-10-13,weak-hero,14.5,5.4,synthetic
2025-10-14,weak-hero,15.8,9.1,synthetic
2025-10-15,weak-hero,13.9,7.6,synthetic
2025-10-16,weak-hero,12.9,8.4,synthetic
2025-10-17,weak-hero,24.3,12.0,synthetic
2025-10-18,weak-hero,13.2,5.1,synthetic
2025-10-19,weak-hero,14.1,4.2,synthetic
2025-10-20,weak-hero,11.2,6.5,synthetic
2025-10-21,weak-hero,13.2,7.4,synthetic
2025-10-22,weak-hero,11.6,5.6,synthetic
2025-10-23,weak-hero,14.0,7.2,synthetic
2025-10-24,weak-hero,20.8,6.2,synthetic
2025-10-25,weak-hero,13.1,7.0,synthetic
2025-10-26,weak-hero,8.4,4.9,synthetic
2025-10-27,weak-hero,11.2,5.7,synthetic
2025-10-28,weak-hero,10.8,5.7,synthetic
2025-10-29,weak-hero,14.4,10.3,synthetic
2025-10-30,weak-hero,13.8,6.1,synthetic
2025-10-31,weak-hero,32.0,13.7,synthetic
2025-11-01,weak-hero,20.8,6.3,synthetic
2025-11-02,weak-hero,14.6,7.2,synthetic
2025-11-03,weak-hero,16.6,5.5,synthetic
2025-11-04,weak-hero,18.1,9.5,synthetic
2025-11-05,weak-hero,12.6,4.8,synthetic
2025-11-06,weak-hero,15.7,4.6,synthetic
2025-11-07,weak-hero,30.3,14.3,synthetic
2025-11-08,weak-hero,15.4,7.3,synthetic
2025-11-09,weak-hero,13.4,6.7,synthetic
2025-11-10,weak-hero,12.9,4.9,synthetic
2025-11-11,weak-hero,13.9,6.2,synthetic
2025-11-12,weak-hero,9.2,4.8,synthetic
2025-11-13,weak-hero,18.2,10.6,synthetic
2025-11-14,weak-hero,23.1,14.4,synthetic
2025-11-15,weak-hero,15.6,7.8,synthetic
2025-11-16,weak-hero,12.8,5.7,synthetic
2025-11-17,weak-hero,12.1,4.8,synthetic
2025-11-18,weak-hero,13.1,5.6,synthetic
2025-11-19,weak-hero,13.6,5.6,synthetic
2025-11-20,weak-hero,13.4,5.5,synthetic
2025-11-21,weak-hero,22.6,14.3,synthetic
2025-11-22,weak-hero,16.3,7.8,synthetic
2025-11-23,weak-hero,23.9,10.3,synthetic
2025-11-24,weak-hero,13.8,9.2,synthetic
2025-11-25,weak-hero,14.3,5.0,synthetic
2025-11-26,weak-hero,20.3,15.3,synthetic
2025-11-27,weak-hero,12.7,6.9,synthetic
2025-11-28,weak-hero,28.1,15.8,synthetic
2025-11-29,weak-hero,10.4,6.9,synthetic
2025-11-30,weak-hero,16.0,5.8,synthetic
2025-12-01,weak-hero,11.8,5.8,synthetic
2025-12-02,weak-hero,12.7,5.3,synthetic
2025-12-03,weak-hero,13.4,5.8,synthetic
2025-12-04,weak-hero,13.7,6.1,synthetic
2025-12-05,weak-hero,20.8,12.4,synthetic
2025-12-06,weak-hero,12.1,6.8,synthetic
2025-12-07,weak-hero,12.0,4.8,synthetic
2025-12-08,weak-hero,10.3,5.4,synthetic
2025-12-09,weak-hero,15.0,5.2,synthetic
2025-12-10,weak-hero,16.2,5.2,synthetic
2025-12-11,weak-hero,12.8,6.5,synthetic
2025-12-12,weak-hero,26.7,12.0,synthetic
2025-12-13,weak-hero,13.1,8.3,synthetic
2025-12-14,weak-hero,12.9,5.8,synthetic
2025-12-15,weak-hero,16.4,8.2,synthetic
2025-12-16,weak-hero,10.6,3.9,synthetic
2025-12-17,weak-hero,10.2,4.8,synthetic
2025-12-18,weak-hero,9.9,5.2,synthetic
2025-12-19,weak-hero,29.5,12.6,synthetic
2025-12-20,weak-hero,14.1,5.3,synthetic
2025-12-21,weak-hero,22.1,8.0,synthetic
2025-12-22,weak-hero,11.4,4.1,synthetic
2025-12-23,weak-hero,13.0,4.3,synthetic
2025-12-24,weak-hero,15.3,6.6,synthetic
2025-12-25,weak-hero,14.2,7.9,synthetic
2025-12-26,weak-hero,21.2,12.8,synthetic
2025-12-27,weak-hero,12.6,5.4,synthetic
2025-12-28,weak-hero,18.8,8.9,synthetic
2025-12-29,weak-hero,12.7,5.1,synthetic
2025-12-30,weak-hero,18.1,5.7,synthetic
2025-12-31,weak-hero,18.9,9.1,synthetic
2026-01-01,weak-hero,15.4,8.3,synthetic
2026-01-02,weak-hero,20.1,10.4,synthetic
2026-01-03,weak-hero,14.5,10.3,synthetic
2026-01-04,weak-hero,20.6,8.9,synthetic
2026-01-05,weak-hero,13.6,6.2,synthetic
2026-01-06,weak-hero,19.1,12.0,synthetic
2026-01-07,weak-hero,15.9,9.3,synthetic
2026-01-08,weak-hero,10.4,5.4,synthetic
2026-01-09,weak-hero,27.5,10.6,synthetic
2026-01-10,weak-hero,17.4,6.9,synthetic
2026-01-11,weak-hero,15.2,10.6,synthetic
2026-01-12,weak-hero,10.9,4.6,synthetic
2026-01-13,weak-hero,15.8,7.2,synthetic
2026-01-14,weak-hero,20.6,12.3,synthetic
2026-01-15,weak-hero,14.1,8.0,synthetic
2026-01-16,weak-hero,30.0,13.8,synthetic
2026-01-17,weak-hero,13.4,4.7,synthetic
2026-01-18,weak-hero,19.2,7.4,synthetic
2026-01-19,weak-hero,11.7,4.8,synthetic
2026-01-20,weak-hero,12.4,6.9,synthetic
2026-01-21,weak-hero,13.9,5.1,synthetic
2026-01-22,weak-hero,12.3,5.6,synthetic
2026-01-23,weak-hero,33.4,14.7,synthetic
2026-01-24,weak-hero,16.4,7.8,synthetic
2026-01-25,weak-hero,13.5,5.9,synthetic
2026-01-26,weak-hero,13.4,10.2,synthetic
2026-01-27,weak-hero,17.2,6.4,synthetic
2026-01-28,weak-hero,8.6,2.7,synthetic
2026-01-29,weak-hero,12.9,4.5,synthetic
2026-01-30,weak-hero,37.5,23.0,synthetic
2026-01-31,weak-hero,15.8,9.0,synthetic
2026-02-01,weak-hero,14.2,6.7,synthetic
2026-02-02,weak-hero,12.9,6.6,synthetic
2026-02-03,weak-hero,14.6,8.5,synthetic
2026-02-04,weak-hero,17.5,7.8,synthetic
2026-02-05,weak-hero,21.0,14.3,synthetic
2026-02-06,weak-hero,33.4,12.3,synthetic
2026-02-07,weak-hero,17.5,8.7,synthetic
2026-02-08,weak-hero,14.8,7.3,synthetic
2026-02-09,weak-hero,11.8,5.8,synthetic
2026-02-10,weak-hero,12.1,5.4,synthetic
2026-02-11,weak-hero,18.4,9.7,synthetic
2026-02-12,weak-hero,14.9,7.4,synthetic
2026-02-13,weak-hero,30.5,13.3,synthetic
2026-02-14,weak-hero,16.1,7.2,synthetic
2026-02-15,weak-hero,19.5,8.5,synthetic
2026-02-16,weak-hero,18.3,7.5,synthetic
2026-02-17,weak-hero,12.1,5.6,synthetic
2026-02-18,weak-hero,16.4,8.6,synthetic
2026-02-19,weak-hero,18.3,7.0,synthetic
2026-02-20,weak-hero,22.0,9.5,synthetic
2026-02-21,weak-hero,14.1,7.2,synthetic
2026-02-22,weak-hero,13.0,5.7,synthetic
2026-02-23,weak-hero,13.9,6.0,synthetic
2026-02-24,weak-hero,14.9,8.2,synthetic
2026-02-25,weak-hero,12.6,5.6,synthetic
2026-02-26,weak-hero,12.7,4.7,synthetic
2026-02-27,weak-hero,27.4,13.9,synthetic
2026-02-28,weak-hero,16.7,7.1,synthetic
2026-03-01,weak-hero,45.0,34.9,synthetic
2026-03-02,weak-hero,29.0,13.6,synthetic
2026-03-03,weak-hero,40.9,22.7,synthetic
2026-03-04,weak-hero,30.8,14.5,synthetic
2026-03-05,weak-hero,12.8,8.6,synthetic
2026-03-06,weak-hero,31.6,19.0,synthetic
2026-03-07,weak-hero,14.5,6.2,synthetic
2026-03-08,weak-hero,19.7,11.8,synthetic
2026-03-09,weak-hero,15.9,6.8,synthetic
2026-03-10,weak-hero,16.1,7.1,synthetic
2026-03-11,weak-hero,16.2,9.5,synthetic
2026-03-12,weak-hero,17.8,7.9,synthetic
2026-03-13,weak-hero,34.1,12.8,synthetic
2026-03-14,weak-hero,17.7,9.4,synthetic
2026-03-15,weak-hero,17.7,11.4,synthetic
2026-03-16,weak-hero,16.1,8.5,synthetic
2026-03-17,weak-hero,15.1,6.9,synthetic
2026-03-18,weak-hero,14.2,5.2,synthetic
2026-03-19,weak-hero,16.1,7.0,synthetic
2026-03-20,weak-hero,32.8,16.7,synthetic
2026-03-21,weak-hero,18.3,11.5,synthetic
2026-03-22,weak-hero,14.3,5.2,synthetic
2026-03-23,weak-hero,16.5,7.4,synthetic
2026-03-24,weak-hero,13.0,6.5,synthetic
2026-03-25,weak-hero,14.0,7.1,synthetic
2026-03-26,weak-hero,17.6,12.9,synthetic
2026-03-27,weak-hero,21.5,11.3,synthetic
2026-03-28,weak-hero,19.8,10.0,synthetic
2026-03-29,weak-hero,15.3,8.4,synthetic
2026-03-30,weak-hero,14.3,6.7,synthetic
2026-03-31,weak-hero,12.7,4.4,synthetic
2026-04-01,weak-hero,14.1,10.3,synthetic
2026-04-02,weak-hero,13.1,6.9,synthetic
2026-04-03,weak-hero,27.1,10.4,synthetic
2026-04-04,weak-hero,16.7,7.0,synthetic
2026-04-05,weak-hero,20.0,12.1,synthetic
2026-04-06,weak-hero,12.8,6.9,synthetic
2026-04-07,weak-hero,21.6,9.3,synthetic
2026-04-08,weak-hero,13.6,4.4,synthetic
2026-04-09,weak-hero,12.1,5.8,synthetic
2026-04-10,weak-hero,94.8,37.7,synthetic
2026-04-11,weak-hero,56.9,32.1,synthetic
2026-04-12,weak-hero,33.8,17.8,synthetic
2026-04-13,weak-hero,30.2,10.4,synthetic
2026-04-14,weak-hero,15.9,7.0,synthetic
2026-04-15,weak-hero,15.6,5.9,synthetic
2026-04-16,weak-hero,11.8,6.1,synthetic
2026-04-17,weak-hero,34.6,22.6,synthetic
2026-04-18,weak-hero,12.3,7.8,synthetic
2026-04-19,weak-hero,19.2,7.8,synthetic
2026-04-20,weak-hero,21.8,11.0,synthetic
2026-04-21,weak-hero,15.5,9.7,synthetic
2026-04-22,weak-hero,12.1,5.2,synthetic
2026-04-23,weak-hero,17.2,9.8,synthetic
2026-04-24,weak-hero,30.0,16.3,synthetic
2026-04-25,weak-hero,12.6,6.0,synthetic
2026-04-26,weak-hero,20.7,7.4,synthetic
2026-04-27,weak-hero,16.7,11.9,synthetic
2026-04-28,weak-hero,16.3,9.6,synthetic
2026-04-29,weak-hero,14.7,6.7,synthetic
2026-04-30,weak-hero,17.0,8.4,synthetic
2026-05-01,weak-hero,25.1,10.2,synthetic
2026-05-02,weak-hero,20.8,6.6,synthetic
2026-05-03,weak-hero,15.3,6.0,synthetic
2026-05-04,weak-hero,14.5,8.2,synthetic
2026-05-05,weak-hero,17.6,7.5,synthetic
2026-05-06,weak-hero,17.7,8.8,synthetic
2026-05-07,weak-hero,9.3,4.7,synthetic
2026-05-08,weak-hero,32.3,15.5,synthetic
2026-05-09,weak-hero,11.9,4.7,synthetic
2026-05-10,weak-hero,14.2,9.4,synthetic
2026-05-11,weak-hero,16.8,8.7,synthetic
2026-05-12,weak-hero,17.5,7.0,synthetic
2026-05-13,weak-hero,19.0,10.7,synthetic
2026-05-14,weak-hero,15.0,8.0,synthetic
2026-05-15,weak-hero,22.9,11.8,synthetic
2026-05-16,weak-hero,17.9,11.0,synthetic
2026-05-17,weak-hero,22.0,13.6,synthetic
2026-05-18,weak-hero,18.4,9.9,synthetic
2026-05-19,weak-hero,14.6,6.8,synthetic
2026-05-20,weak-hero,15.6,8.9,synthetic
2026-05-21,weak-hero,11.1,4.7,synthetic
2026-05-22,weak-hero,33.3,18.1,synthetic
2026-05-23,weak-hero,21.9,11.5,synthetic
2026-05-24,weak-hero,12.5,4.5,synthetic
2026-05-25,weak-hero,14.0,6.8,synthetic
2026-05-26,weak-hero,16.7,11.0,synthetic
2026-05-27,weak-hero,16.2,6.0,synthetic
2026-05-28,weak-hero,14.3,6.4,synthetic
2026-05-29,weak-hero,31.7,16.7,synthetic
2026-05-30,weak-hero,13.9,8.3,synthetic
2026-05-31,weak-hero,17.3,10.7,synthetic
2026-06-01,weak-hero,15.3,7.6,synthetic
2026-06-02,weak-hero,17.3,8.2,synthetic
2026-06-03,weak-hero,16.6,6.8,synthetic
2026-06-04,weak-hero,16.8,13.0,synthetic
2026-06-05,weak-hero,28.2,19.1,synthetic
2026-06-06,weak-hero,17.1,6.0,synthetic
2026-06-07,weak-hero,12.8,5.5,synthetic
2026-06-08,weak-hero,11.3,4.2,synthetic
2026-06-09,weak-hero,23.0,12.5,synthetic
2026-06-10,weak-hero,15.3,8.3,synthetic
2026-06-11,weak-hero,13.8,5.9,synthetic
2024-06-12,the-sound-of-magic-annarasumanara,35.1,30.0,synthetic
2024-06-13,the-sound-of-magic-annarasumanara,17.8,15.4,synthetic
2024-06-14,the-sound-of-magic-annarasumanara,16.1,10.8,synthetic
2024-06-15,the-sound-of-magic-annarasumanara,15.9,18.9,synthetic
2024-06-16,the-sound-of-magic-annarasumanara,15.9,10.5,synthetic
2024-06-17,the-sound-of-magic-annarasumanara,12.3,9.1,synthetic
2024-06-18,the-sound-of-magic-annarasumanara,10.0,6.6,synthetic
2024-06-19,the-sound-of-magic-annarasumanara,35.4,26.8,synthetic
2024-06-20,the-sound-of-magic-annarasumanara,14.3,13.8,synthetic
2024-06-21,the-sound-of-magic-annarasumanara,17.7,9.7,synthetic
2024-06-22,the-sound-of-magic-annarasumanara,16.2,7.4,synthetic
2024-06-23,the-sound-of-magic-annarasumanara,21.5,13.8,synthetic
2024-06-24,the-sound-of-magic-annarasumanara,14.9,14.4,synthetic
2024-06-25,the-sound-of-magic-annarasumanara,16.5,12.7,synthetic
2024-06-26,the-sound-of-magic-annarasumanara,24.2,16.7,synthetic
2024-06-27,the-sound-of-magic-annarasumanara,15.3,14.9,synthetic
2024-06-28,the-sound-of-magic-annarasumanara,15.5,10.9,synthetic
2024-06-29,the-sound-of-magic-annarasumanara,17.5,12.2,synthetic
2024-06-30,the-sound-of-magic-annarasumanara,17.6,12.0,synthetic
2024-07-01,the-sound-of-magic-annarasumanara,12.0,7.1,synthetic
2024-07-02,the-sound-of-magic-annarasumanara,16.8,13.4,synthetic
2024-07-03,the-sound-of-magic-annarasumanara,29.0,14.4,synthetic
2024-07-04,the-sound-of-magic-annarasumanara,16.8,8.9,synthetic
2024-07-05,the-sound-of-magic-annarasumanara,18.4,14.8,synthetic
2024-07-06,the-sound-of-magic-annarasumanara,20.0,14.2,synthetic
2024-07-07,the-sound-of-magic-annarasumanara,15.3,15.7,synthetic
2024-07-08,the-sound-of-magic-annarasumanara,13.6,9.1,synthetic
2024-07-09,the-sound-of-magic-annarasumanara,19.6,17.1,synthetic
2024-07-10,the-sound-of-magic-annarasumanara,32.8,22.1,synthetic
2024-07-11,the-sound-of-magic-annarasumanara,14.2,14.3,synthetic
2024-07-12,the-sound-of-magic-annarasumanara,12.5,12.8,synthetic
2024-07-13,the-sound-of-magic-annarasumanara,13.8,12.9,synthetic
