date,canonical_id,hype_index,price,track
2026-04-19,the-stellar-swordmaster,-1.198,97.01,real
2026-04-20,the-stellar-swordmaster,-1.198,97.01,real
2026-04-21,the-stellar-swordmaster,-1.198,97.01,real
2026-04-22,the-stellar-swordmaster,-1.198,97.01,real
2026-04-23,the-stellar-swordmaster,-1.198,97.01,real
2026-04-24,the-stellar-swordmaster,-1.198,97.01,real
2026-04-25,the-stellar-swordmaster,-1.198,97.01,real
2026-04-26,the-stellar-swordmaster,-1.0871,95.44,real
2026-04-27,the-stellar-swordmaster,-1.0871,95.44,real
2026-04-28,the-stellar-swordmaster,-1.0871,95.44,real
2026-04-29,the-stellar-swordmaster,-1.0871,95.44,real
2026-04-30,the-stellar-swordmaster,-1.0871,95.44,real
2026-05-01,the-stellar-swordmaster,-1.0871,95.44,real
2026-05-02,the-stellar-swordmaster,-1.0871,95.44,real
2026-05-03,the-stellar-swordmaster,-0.4453,94.8,real
2026-05-04,the-stellar-swordmaster,-0.4453,94.8,real
2026-05-05,the-stellar-swordmaster,-0.4453,94.8,real
2026-05-06,the-stellar-swordmaster,-0.4453,94.8,real
2026-05-07,the-stellar-swordmaster,-0.4453,94.8,real
2026-05-08,the-stellar-swordmaster,-0.4453,94.8,real
2026-05-09,the-stellar-swordmaster,-0.4453,94.8,real
2026-05-10,the-stellar-swordmaster,0.6433,95.72,real
2026-05-11,the-stellar-swordmaster,0.6433,95.72,real
2026-05-12,the-stellar-swordmaster,0.6433,95.72,real
2026-05-13,the-stellar-swordmaster,0.6433,95.72,real
2026-05-14,the-stellar-swordmaster,0.6433,95.72,real
2026-05-15,the-stellar-swordmaster,0.6433,95.72,real
2026-05-16,the-stellar-swordmaster,0.6433,95.72,real
2026-05-17,the-stellar-swordmaster,0.5609,96.53,real
2026-05-18,the-stellar-swordmaster,0.5609,96.53,real
2026-05-19,the-stellar-swordmaster,0.5609,96.53,real
2026-05-20,the-stellar-swordmaster,0.5609,96.53,real
2026-05-21,the-stellar-swordmaster,0.5609,96.53,real
2026-05-22,the-stellar-swordmaster,0.5609,96.53,real
2026-05-23,the-stellar-swordmaster,0.5609,96.53,real
2026-05-24,the-stellar-swordmaster,1.1776,98.25,real
2026-05-25,the-stellar-swordmaster,1.1776,98.25,real
2026-05-26,the-stellar-swordmaster,1.1776,98.25,real
2026-05-27,the-stellar-swordmaster,1.1776,98.25,real
2026-05-28,the-stellar-swordmaster,1.1776,98.25,real
2026-05-29,the-stellar-swordmaster,1.1776,98.25,real
2026-05-30,the-stellar-swordmaster,1.1776,98.25,real
2026-05-31,the-stellar-swordmaster,1.2422,100.1,real
2026-06-01,the-stellar-swordmaster,1.2422,100.1,real
2026-06-02,the-stellar-swordmaster,1.2422,100.1,real
2026-06-03,the-stellar-swordmaster,1.2422,100.1,real
2026-06-04,the-stellar-swordmaster,1.2422,100.1,real
2026-06-05,the-stellar-swordmaster,1.2422,100.1,real
2026-06-06,the-stellar-swordmaster,1.2422,100.1,real
2026-06-07,the-stellar-swordmaster,0.0328,100.15,real
2026-06-08,the-stellar-swordmaster,0.0328,100.15,real
2026-06-09,the-stellar-swordmaster,0.0328,100.15,real
2026-06-10,the-stellar-swordmaster,0.0328,100.15,real
2026-06-11,the-stellar-swordmaster,0.0328,100.15,real
2024-06-12,the-swordmaster-s-son,0.0,100.0,real
2024-06-13,the-swordmaster-s-son,0.0,100.0,real
2024-06-14,the-swordmaster-s-son,0.0,100.0,real
2024-06-15,the-swordmaster-s-son,0.0,100.0,real
2024-06-16,the-swordmaster-s-son,0.0,100.0,real
2024-06-17,the-swordmaster-s-son,0.0,100.0,real
2024-06-18,the-swordmaster-s-son,0.0,100.0,real
2024-06-19,the-swordmaster-s-son,0.0,100.0,real
2024-06-20,the-swordmaster-s-son,0.0,100.0,real
2024-06-21,the-swordmaster-s-son,0.0,100.0,real
2024-06-22,the-swordmaster-s-son,0.0,100.0,real
2024-06-23,the-swordmaster-s-son,-0.495,99.26,real
2024-06-24,the-swordmaster-s-son,-0.495,99.26,real
2024-06-25,the-swordmaster-s-son,-0.495,99.26,real
2024-06-26,the-swordmaster-s-son,-0.495,99.26,real
2024-06-27,the-swordmaster-s-son,-0.495,99.26,real
2024-06-28,the-swordmaster-s-son,-0.495,99.26,real
2024-06-29,the-swordmaster-s-son,-0.495,99.26,real
2024-06-30,the-swordmaster-s-son,0.3952,99.85,real
2024-07-01,the-swordmaster-s-son,0.3952,99.85,real
2024-07-02,the-swordmaster-s-son,0.3952,99.85,real
2024-07-03,the-swordmaster-s-son,0.3952,99.85,real
2024-07-04,the-swordmaster-s-son,0.3952,99.85,real
2024-07-05,the-swordmaster-s-son,0.3952,99.85,real
2024-07-06,the-swordmaster-s-son,0.3952,99.85,real
2024-07-07,the-swordmaster-s-son,0.0325,99.9,real
2024-07-08,the-swordmaster-s-son,0.0325,99.9,real
2024-07-09,the-swordmaster-s-son,0.0325,99.9,real
2024-07-10,the-swordmaster-s-son,0.0325,99.9,real
2024-07-11,the-swordmaster-s-son,0.0325,99.9,real
2024-07-12,the-swordmaster-s-son,0.0325,99.9,real
2024-07-13,the-swordmaster-s-son,0.0325,99.9,real
2024-07-14,the-swordmaster-s-son,-0.7236,98.82,real
2024-07-15,the-swordmaster-s-son,-0.7236,98.82,real
2024-07-16,the-swordmaster-s-son,-0.7236,98.82,real
2024-07-17,the-swordmaster-s-son,-0.7236,98.82,real
2024-07-18,the-swordmaster-s-son,-0.7236,98.82,real
2024-07-19,the-swordmaster-s-son,-0.7236,98.82,real
2024-07-20,the-swordmaster-s-son,-0.7236,98.82,real
2024-07-21,the-swordmaster-s-son,-1.0387,97.29,real
2024-07-22,the-swordmaster-s-son,-1.0387,97.29,real
2024-07-23,the-swordmaster-s-son,-1.0387,97.29,real
2024-07-24,the-swordmaster-s-son,-1.0387,97.29,real
2024-07-25,the-swordmaster-s-son,-1.0387,97.29,real
2024-07-26,the-swordmaster-s-son,-1.0387,97.29,real
2024-07-27,the-swordmaster-s-son,-1.0387,97.29,real
2024-07-28,the-swordmaster-s-son,-0.439,96.65,real
2024-07-29,the-swordmaster-s-son,-0.439,96.65,real
2024-07-30,the-swordmaster-s-son,-0.439,96.65,real
2024-07-31,the-swordmaster-s-son,-0.439,96.65,real
2024-08-01,the-swordmaster-s-son,-0.439,96.65,real
2024-08-02,the-swordmaster-s-son,-0.439,96.65,real
2024-08-03,the-swordmaster-s-son,-0.439,96.65,real
2024-08-04,the-swordmaster-s-son,0.826,97.86,real
2024-08-05,the-swordmaster-s-son,0.826,97.86,real
2024-08-06,the-swordmaster-s-son,0.826,97.86,real
2024-08-07,the-swordmaster-s-son,0.826,97.86,real
2024-08-08,the-swordmaster-s-son,0.826,97.86,real
2024-08-09,the-swordmaster-s-son,0.826,97.86,real
2024-08-10,the-swordmaster-s-son,0.826,97.86,real
2024-08-11,the-swordmaster-s-son,1.0473,99.41,real
2024-08-12,the-swordmaster-s-son,1.0473,99.41,real
2024-08-13,the-swordmaster-s-son,1.0473,99.41,real
2024-08-14,the-swordmaster-s-son,1.0473,99.41,real
2024-08-15,the-swordmaster-s-son,1.0473,99.41,real
2024-08-16,the-swordmaster-s-son,1.0473,99.41,real
2024-08-17,the-swordmaster-s-son,1.0473,99.41,real
2024-08-18,the-swordmaster-s-son,0.9212,100.79,real
2024-08-19,the-swordmaster-s-son,0.9212,100.79,real
2024-08-20,the-swordmaster-s-son,0.9212,100.79,real
2024-08-21,the-swordmaster-s-son,0.9212,100.79,real
2024-08-22,the-swordmaster-s-son,0.9212,100.79,real
2024-08-23,the-swordmaster-s-son,0.9212,100.79,real
2024-08-24,the-swordmaster-s-son,0.9212,100.79,real
2024-08-25,the-swordmaster-s-son,0.9838,102.29,real
2024-08-26,the-swordmaster-s-son,0.9838,102.29,real
2024-08-27,the-swordmaster-s-son,0.9838,102.29,real
2024-08-28,the-swordmaster-s-son,0.9838,102.29,real
2024-08-29,the-swordmaster-s-son,0.9838,102.29,real
2024-08-30,the-swordmaster-s-son,0.9838,102.29,real
2024-08-31,the-swordmaster-s-son,0.9838,102.29,real
2024-09-01,the-swordmaster-s-son,-0.6823,101.25,real
2024-09-02,the-swordmaster-s-son,-0.6823,101.25,real
2024-09-03,the-swordmaster-s-son,-0.6823,101.25,real
2024-09-04,the-swordmaster-s-son,-0.6823,101.25,real
2024-09-05,the-swordmaster-s-son,-0.6823,101.25,real
2024-09-06,the-swordmaster-s-son,-0.6823,101.25,real
2024-09-07,the-swordmaster-s-son,-0.6823,101.25,real
2024-09-08,the-swordmaster-s-son,-1.1638,99.5,real
2024-09-09,the-swordmaster-s-son,-1.1638,99.5,real
2024-09-10,the-swordmaster-s-son,-1.1638,99.5,real
2024-09-11,the-swordmaster-s-son,-1.1638,99.5,real
2024-09-12,the-swordmaster-s-son,-1.1638,99.5,real
2024-09-13,the-swordmaster-s-son,-1.1638,99.5,real
2024-09-14,the-swordmaster-s-son,-1.1638,99.5,real
2024-09-15,the-swordmaster-s-son,-0.9584,98.08,real
2024-09-16,the-swordmaster-s-son,-0.9584,98.08,real
2024-09-17,the-swordmaster-s-son,-0.9584,98.08,real
2024-09-18,the-swordmaster-s-son,-0.9584,98.08,real
2024-09-19,the-swordmaster-s-son,-0.9584,98.08,real
2024-09-20,the-swordmaster-s-son,-0.9584,98.08,real
2024-09-21,the-swordmaster-s-son,-0.9584,98.08,real
2024-09-22,the-swordmaster-s-son,-0.6297,97.15,real
2024-09-23,the-swordmaster-s-son,-0.6297,97.15,real
2024-09-24,the-swordmaster-s-son,-0.6297,97.15,real
2024-09-25,the-swordmaster-s-son,-0.6297,97.15,real
2024-09-26,the-swordmaster-s-son,-0.6297,97.15,real
2024-09-27,the-swordmaster-s-son,-0.6297,97.15,real
2024-09-28,the-swordmaster-s-son,-0.6297,97.15,real
2024-09-29,the-swordmaster-s-son,-1.1229,95.53,real
2024-09-30,the-swordmaster-s-son,-1.1229,95.53,real
2024-10-01,the-swordmaster-s-son,-1.1229,95.53,real
2024-10-02,the-swordmaster-s-son,-1.1229,95.53,real
2024-10-03,the-swordmaster-s-son,-1.1229,95.53,real
2024-10-04,the-swordmaster-s-son,-1.1229,95.53,real
2024-10-05,the-swordmaster-s-son,-1.1229,95.53,real
2024-10-06,the-swordmaster-s-son,0.6577,96.48,real
2024-10-07,the-swordmaster-s-son,0.6577,96.48,real
2024-10-08,the-swordmaster-s-son,0.6577,96.48,real
2024-10-09,the-swordmaster-s-son,0.6577,96.48,real
2024-10-10,the-swordmaster-s-son,0.6577,96.48,real
2024-10-11,the-swordmaster-s-son,0.6577,96.48,real
2024-10-12,the-swordmaster-s-son,0.6577,96.48,real
2024-10-13,the-swordmaster-s-son,1.0808,98.06,real
2024-10-14,the-swordmaster-s-son,1.0808,98.06,real
2024-10-15,the-swordmaster-s-son,1.0808,98.06,real
2024-10-16,the-swordmaster-s-son,1.0808,98.06,real
2024-10-17,the-swordmaster-s-son,1.0808,98.06,real
2024-10-18,the-swordmaster-s-son,1.0808,98.06,real
2024-10-19,the-swordmaster-s-son,1.0808,98.06,real
2024-10-20,the-swordmaster-s-son,0.5335,98.84,real
2024-10-21,the-swordmaster-s-son,0.5335,98.84,real
2024-10-22,the-swordmaster-s-son,0.5335,98.84,real
2024-10-23,the-swordmaster-s-son,0.5335,98.84,real
2024-10-24,the-swordmaster-s-son,0.5335,98.84,real
2024-10-25,the-swordmaster-s-son,0.5335,98.84,real
2024-10-26,the-swordmaster-s-son,0.5335,98.84,real
2024-10-27,the-swordmaster-s-son,0.5904,99.72,real
2024-10-28,the-swordmaster-s-son,0.5904,99.72,real
2024-10-29,the-swordmaster-s-son,0.5904,99.72,real
2024-10-30,the-swordmaster-s-son,0.5904,99.72,real
2024-10-31,the-swordmaster-s-son,0.5904,99.72,real
2024-11-01,the-swordmaster-s-son,0.5904,99.72,real
2024-11-02,the-swordmaster-s-son,0.5904,99.72,real
2024-11-03,the-swordmaster-s-son,0.8435,100.99,real
2024-11-04,the-swordmaster-s-son,0.8435,100.99,real
2024-11-05,the-swordmaster-s-son,0.8435,100.99,real
2024-11-06,the-swordmaster-s-son,0.8435,100.99,real
2024-11-07,the-swordmaster-s-son,0.8435,100.99,real
2024-11-08,the-swordmaster-s-son,0.8435,100.99,real
2024-11-09,the-swordmaster-s-son,0.8435,100.99,real
2024-11-10,the-swordmaster-s-son,0.8456,102.28,real
2024-11-11,the-swordmaster-s-son,0.8456,102.28,real
2024-11-12,the-swordmaster-s-son,0.8456,102.28,real
2024-11-13,the-swordmaster-s-son,0.8456,102.28,real
2024-11-14,the-swordmaster-s-son,0.8456,102.28,real
2024-11-15,the-swordmaster-s-son,0.8456,102.28,real
2024-11-16,the-swordmaster-s-son,0.8456,102.28,real
2024-11-17,the-swordmaster-s-son,-0.6444,101.3,real
2024-11-18,the-swordmaster-s-son,-0.6444,101.3,real
2024-11-19,the-swordmaster-s-son,-0.6444,101.3,real
2024-11-20,the-swordmaster-s-son,-0.6444,101.3,real
2024-11-21,the-swordmaster-s-son,-0.6444,101.3,real
2024-11-22,the-swordmaster-s-son,-0.6444,101.3,real
2024-11-23,the-swordmaster-s-son,-0.6444,101.3,real
2024-11-24,the-swordmaster-s-son,-0.5423,100.48,real
2024-11-25,the-swordmaster-s-son,-0.5423,100.48,real
2024-11-26,the-swordmaster-s-son,-0.5423,100.48,real
2024-11-27,the-swordmaster-s-son,-0.5423,100.48,real
2024-11-28,the-swordmaster-s-son,-0.5423,100.48,real
2024-11-29,the-swordmaster-s-son,-0.5423,100.48,real
2024-11-30,the-swordmaster-s-son,-0.5423,100.48,real
2024-12-01,the-swordmaster-s-son,0.2714,100.89,real
2024-12-02,the-swordmaster-s-son,0.2714,100.89,real
2024-12-03,the-swordmaster-s-son,0.2714,100.89,real
2024-12-04,the-swordmaster-s-son,0.2714,100.89,real
2024-12-05,the-swordmaster-s-son,0.2714,100.89,real
2024-12-06,the-swordmaster-s-son,0.2714,100.89,real
2024-12-07,the-swordmaster-s-son,0.2714,100.89,real
2024-12-08,the-swordmaster-s-son,0.2333,101.24,real
2024-12-09,the-swordmaster-s-son,0.2333,101.24,real
2024-12-10,the-swordmaster-s-son,0.2333,101.24,real
2024-12-11,the-swordmaster-s-son,0.2333,101.24,real
2024-12-12,the-swordmaster-s-son,0.2333,101.24,real
2024-12-13,the-swordmaster-s-son,0.2333,101.24,real
2024-12-14,the-swordmaster-s-son,0.2333,101.24,real
2024-12-15,the-swordmaster-s-son,0.1461,101.46,real
2024-12-16,the-swordmaster-s-son,0.1461,101.46,real
2024-12-17,the-swordmaster-s-son,0.1461,101.46,real
2024-12-18,the-swordmaster-s-son,0.1461,101.46,real
2024-12-19,the-swordmaster-s-son,0.1461,101.46,real
2024-12-20,the-swordmaster-s-son,0.1461,101.46,real
2024-12-21,the-swordmaster-s-son,0.1461,101.46,real
2024-12-22,the-swordmaster-s-son,1.0646,103.1,real
2024-12-23,the-swordmaster-s-son,1.0646,103.1,real
2024-12-24,the-swordmaster-s-son,1.0646,103.1,real
2024-12-25,the-swordmaster-s-son,1.0646,103.1,real
2024-12-26,the-swordmaster-s-son,1.0646,103.1,real
2024-12-27,the-swordmaster-s-son,1.0646,103.1,real
2024-12-28,the-swordmaster-s-son,1.0646,103.1,real
2024-12-29,the-swordmaster-s-son,1.1799,104.94,real
2024-12-30,the-swordmaster-s-son,1.1799,104.94,real
2024-12-31,the-swordmaster-s-son,1.1799,104.94,real
2025-01-01,the-swordmaster-s-son,1.1799,104.94,real
2025-01-02,the-swordmaster-s-son,1.1799,104.94,real
2025-01-03,the-swordmaster-s-son,1.1799,104.94,real
2025-01-04,the-swordmaster-s-son,1.1799,104.94,real
2025-01-05,the-swordmaster-s-son,-0.4635,104.21,real
2025-01-06,the-swordmaster-s-son,-0.4635,104.21,real
2025-01-07,the-swordmaster-s-son,-0.4635,104.21,real
2025-01-08,the-swordmaster-s-son,-0.4635,104.21,real
2025-01-09,the-swordmaster-s-son,-0.4635,104.21,real
2025-01-10,the-swordmaster-s-son,-0.4635,104.21,real
2025-01-11,the-swordmaster-s-son,-0.4635,104.21,real
2025-01-12,the-swordmaster-s-son,-0.8918,102.83,real
2025-01-13,the-swordmaster-s-son,-0.8918,102.83,real
2025-01-14,the-swordmaster-s-son,-0.8918,102.83,real
2025-01-15,the-swordmaster-s-son,-0.8918,102.83,real
2025-01-16,the-swordmaster-s-son,-0.8918,102.83,real
2025-01-17,the-swordmaster-s-son,-0.8918,102.83,real
2025-01-18,the-swordmaster-s-son,-0.8918,102.83,real
2025-01-19,the-swordmaster-s-son,-0.5176,102.03,real
2025-01-20,the-swordmaster-s-son,-0.5176,102.03,real
2025-01-21,the-swordmaster-s-son,-0.5176,102.03,real
2025-01-22,the-swordmaster-s-son,-0.5176,102.03,real
2025-01-23,the-swordmaster-s-son,-0.5176,102.03,real
2025-01-24,the-swordmaster-s-son,-0.5176,102.03,real
2025-01-25,the-swordmaster-s-son,-0.5176,102.03,real
2025-01-26,the-swordmaster-s-son,0.6886,103.09,real
2025-01-27,the-swordmaster-s-son,0.6886,103.09,real
2025-01-28,the-swordmaster-s-son,0.6886,103.09,real
2025-01-29,the-swordmaster-s-son,0.6886,103.09,real
2025-01-30,the-swordmaster-s-son,0.6886,103.09,real
2025-01-31,the-swordmaster-s-son,0.6886,103.09,real
2025-02-01,the-swordmaster-s-son,0.6886,103.09,real
2025-02-02,the-swordmaster-s-son,0.7601,104.27,real
2025-02-03,the-swordmaster-s-son,0.7601,104.27,real
2025-02-04,the-swordmaster-s-son,0.7601,104.27,real
2025-02-05,the-swordmaster-s-son,0.7601,104.27,real
2025-02-06,the-swordmaster-s-son,0.7601,104.27,real
2025-02-07,the-swordmaster-s-son,0.7601,104.27,real
2025-02-08,the-swordmaster-s-son,0.7601,104.27,real
2025-02-09,the-swordmaster-s-son,-0.7217,103.15,real
2025-02-10,the-swordmaster-s-son,-0.7217,103.15,real
2025-02-11,the-swordmaster-s-son,-0.7217,103.15,real
2025-02-12,the-swordmaster-s-son,-0.7217,103.15,real
2025-02-13,the-swordmaster-s-son,-0.7217,103.15,real
2025-02-14,the-swordmaster-s-son,-0.7217,103.15,real
2025-02-15,the-swordmaster-s-son,-0.7217,103.15,real
2025-02-16,the-swordmaster-s-son,-0.322,102.65,real
2025-02-17,the-swordmaster-s-son,-0.322,102.65,real
2025-02-18,the-swordmaster-s-son,-0.322,102.65,real
2025-02-19,the-swordmaster-s-son,-0.322,102.65,real
2025-02-20,the-swordmaster-s-son,-0.322,102.65,real
2025-02-21,the-swordmaster-s-son,-0.322,102.65,real
2025-02-22,the-swordmaster-s-son,-0.322,102.65,real
2025-02-23,the-swordmaster-s-son,0.4662,103.37,real
2025-02-24,the-swordmaster-s-son,0.4662,103.37,real
2025-02-25,the-swordmaster-s-son,0.4662,103.37,real
2025-02-26,the-swordmaster-s-son,0.4662,103.37,real
2025-02-27,the-swordmaster-s-son,0.4662,103.37,real
2025-02-28,the-swordmaster-s-son,0.4662,103.37,real
2025-03-01,the-swordmaster-s-son,0.4662,103.37,real
2025-03-02,the-swordmaster-s-son,0.7392,104.52,real
2025-03-03,the-swordmaster-s-son,0.7392,104.52,real
2025-03-04,the-swordmaster-s-son,0.7392,104.52,real
2025-03-05,the-swordmaster-s-son,0.7392,104.52,real
2025-03-06,the-swordmaster-s-son,0.7392,104.52,real
2025-03-07,the-swordmaster-s-son,0.7392,104.52,real
2025-03-08,the-swordmaster-s-son,0.7392,104.52,real
2025-03-09,the-swordmaster-s-son,0.4864,105.29,real
2025-03-10,the-swordmaster-s-son,0.4864,105.29,real
2025-03-11,the-swordmaster-s-son,0.4864,105.29,real
2025-03-12,the-swordmaster-s-son,0.4864,105.29,real
2025-03-13,the-swordmaster-s-son,0.4864,105.29,real
2025-03-14,the-swordmaster-s-son,0.4864,105.29,real
2025-03-15,the-swordmaster-s-son,0.4864,105.29,real
2025-03-16,the-swordmaster-s-son,-0.8847,103.9,real
2025-03-17,the-swordmaster-s-son,-0.8847,103.9,real
2025-03-18,the-swordmaster-s-son,-0.8847,103.9,real
2025-03-19,the-swordmaster-s-son,-0.8847,103.9,real
2025-03-20,the-swordmaster-s-son,-0.8847,103.9,real
2025-03-21,the-swordmaster-s-son,-0.8847,103.9,real
2025-03-22,the-swordmaster-s-son,-0.8847,103.9,real
2025-03-23,the-swordmaster-s-son,-1.2118,102.03,real
2025-03-24,the-swordmaster-s-son,-1.2118,102.03,real
2025-03-25,the-swordmaster-s-son,-1.2118,102.03,real
2025-03-26,the-swordmaster-s-son,-1.2118,102.03,real
2025-03-27,the-swordmaster-s-son,-1.2118,102.03,real
2025-03-28,the-swordmaster-s-son,-1.2118,102.03,real
2025-03-29,the-swordmaster-s-son,-1.2118,102.03,real
2025-03-30,the-swordmaster-s-son,-1.102,100.36,real
2025-03-31,the-swordmaster-s-son,-1.102,100.36,real
2025-04-01,the-swordmaster-s-son,-1.102,100.36,real
2025-04-02,the-swordmaster-s-son,-1.102,100.36,real
2025-04-03,the-swordmaster-s-son,-1.102,100.36,real
2025-04-04,the-swordmaster-s-son,-1.102,100.36,real
2025-04-05,the-swordmaster-s-son,-1.102,100.36,real
2025-04-06,the-swordmaster-s-son,-0.0847,100.23,real
2025-04-07,the-swordmaster-s-son,-0.0847,100.23,real
2025-04-08,the-swordmaster-s-son,-0.0847,100.23,real
2025-04-09,the-swordmaster-s-son,-0.0847,100.23,real
2025-04-10,the-swordmaster-s-son,-0.0847,100.23,real
2025-04-11,the-swordmaster-s-son,-0.0847,100.23,real
2025-04-12,the-swordmaster-s-son,-0.0847,100.23,real
2025-04-13,the-swordmaster-s-son,0.9494,101.67,real
2025-04-14,the-swordmaster-s-son,0.9494,101.67,real
2025-04-15,the-swordmaster-s-son,0.9494,101.67,real
2025-04-16,the-swordmaster-s-son,0.9494,101.67,real
2025-04-17,the-swordmaster-s-son,0.9494,101.67,real
2025-04-18,the-swordmaster-s-son,0.9494,101.67,real
2025-04-19,the-swordmaster-s-son,0.9494,101.67,real
2025-04-20,the-swordmaster-s-son,0.8635,102.99,real
2025-04-21,the-swordmaster-s-son,0.8635,102.99,real
2025-04-22,the-swordmaster-s-son,0.8635,102.99,real
2025-04-23,the-swordmaster-s-son,0.8635,102.99,real
2025-04-24,the-swordmaster-s-son,0.8635,102.99,real
2025-04-25,the-swordmaster-s-son,0.8635,102.99,real
2025-04-26,the-swordmaster-s-son,0.8635,102.99,real
2025-04-27,the-swordmaster-s-son,0.1779,103.27,real
2025-04-28,the-swordmaster-s-son,0.1779,103.27,real
2025-04-29,the-swordmaster-s-son,0.1779,103.27,real
2025-04-30,the-swordmaster-s-son,0.1779,103.27,real
2025-05-01,the-swordmaster-s-son,0.1779,103.27,real
2025-05-02,the-swordmaster-s-son,0.1779,103.27,real
2025-05-03,the-swordmaster-s-son,0.1779,103.27,real
2025-05-04,the-swordmaster-s-son,-0.7047,102.18,real
2025-05-05,the-swordmaster-s-son,-0.7047,102.18,real
2025-05-06,the-swordmaster-s-son,-0.7047,102.18,real
2025-05-07,the-swordmaster-s-son,-0.7047,102.18,real
2025-05-08,the-swordmaster-s-son,-0.7047,102.18,real
2025-05-09,the-swordmaster-s-son,-0.7047,102.18,real
2025-05-10,the-swordmaster-s-son,-0.7047,102.18,real
2025-05-11,the-swordmaster-s-son,-0.4493,101.5,real
2025-05-12,the-swordmaster-s-son,-0.4493,101.5,real
2025-05-13,the-swordmaster-s-son,-0.4493,101.5,real
2025-05-14,the-swordmaster-s-son,-0.4493,101.5,real
2025-05-15,the-swordmaster-s-son,-0.4493,101.5,real
2025-05-16,the-swordmaster-s-son,-0.4493,101.5,real
2025-05-17,the-swordmaster-s-son,-0.4493,101.5,real
2025-05-18,the-swordmaster-s-son,-0.8484,100.21,real
2025-05-19,the-swordmaster-s-son,-0.8484,100.21,real
2025-05-20,the-swordmaster-s-son,-0.8484,100.21,real
2025-05-21,the-swordmaster-s-son,-0.8484,100.21,real
2025-05-22,the-swordmaster-s-son,-0.8484,100.21,real
2025-05-23,the-swordmaster-s-son,-0.8484,100.21,real
2025-05-24,the-swordmaster-s-son,-0.8484,100.21,real
2025-05-25,the-swordmaster-s-son,-1.226,98.39,real
2025-05-26,the-swordmaster-s-son,-1.226,98.39,real
2025-05-27,the-swordmaster-s-son,-1.226,98.39,real
2025-05-28,the-swordmaster-s-son,-1.226,98.39,real
2025-05-29,the-swordmaster-s-son,-1.226,98.39,real
2025-05-30,the-swordmaster-s-son,-1.226,98.39,real
2025-05-31,the-swordmaster-s-son,-1.226,98.39,real
2025-06-01,the-swordmaster-s-son,-1.2562,96.55,real
2025-06-02,the-swordmaster-s-son,-1.2562,96.55,real
2025-06-03,the-swordmaster-s-son,-1.2562,96.55,real
2025-06-04,the-swordmaster-s-son,-1.2562,96.55,real
2025-06-05,the-swordmaster-s-son,-1.2562,96.55,real
2025-06-06,the-swordmaster-s-son,-1.2562,96.55,real
2025-06-07,the-swordmaster-s-son,-1.2562,96.55,real
2025-06-08,the-swordmaster-s-son,-1.2906,94.7,real
2025-06-09,the-swordmaster-s-son,-1.2906,94.7,real
2025-06-10,the-swordmaster-s-son,-1.2906,94.7,real
2025-06-11,the-swordmaster-s-son,-1.2906,94.7,real
2025-06-12,the-swordmaster-s-son,-1.2906,94.7,real
2025-06-13,the-swordmaster-s-son,-1.2906,94.7,real
2025-06-14,the-swordmaster-s-son,-1.2906,94.7,real
2025-06-15,the-swordmaster-s-son,-1.2246,92.97,real
2025-06-16,the-swordmaster-s-son,-1.2246,92.97,real
2025-06-17,the-swordmaster-s-son,-1.2246,92.97,real
2025-06-18,the-swordmaster-s-son,-1.2246,92.97,real
2025-06-19,the-swordmaster-s-son,-1.2246,92.97,real
2025-06-20,the-swordmaster-s-son,-1.2246,92.97,real
2025-06-21,the-swordmaster-s-son,-1.2246,92.97,real
2025-06-22,the-swordmaster-s-son,0.0292,93.02,real
2025-06-23,the-swordmaster-s-son,0.0292,93.02,real
2025-06-24,the-swordmaster-s-son,0.0292,93.02,real
2025-06-25,the-swordmaster-s-son,0.0292,93.02,real
2025-06-26,the-swordmaster-s-son,0.0292,93.02,real
2025-06-27,the-swordmaster-s-son,0.0292,93.02,real
2025-06-28,the-swordmaster-s-son,0.0292,93.02,real
2025-06-29,the-swordmaster-s-son,0.7319,94.04,real
2025-06-30,the-swordmaster-s-son,0.7319,94.04,real
2025-07-01,the-swordmaster-s-son,0.7319,94.04,real
2025-07-02,the-swordmaster-s-son,0.7319,94.04,real
2025-07-03,the-swordmaster-s-son,0.7319,94.04,real
2025-07-04,the-swordmaster-s-son,0.7319,94.04,real
2025-07-05,the-swordmaster-s-son,0.7319,94.04,real
2025-07-06,the-swordmaster-s-son,0.1724,94.29,real
2025-07-07,the-swordmaster-s-son,0.1724,94.29,real
2025-07-08,the-swordmaster-s-son,0.1724,94.29,real
2025-07-09,the-swordmaster-s-son,0.1724,94.29,real
2025-07-10,the-swordmaster-s-son,0.1724,94.29,real
2025-07-11,the-swordmaster-s-son,0.1724,94.29,real
2025-07-12,the-swordmaster-s-son,0.1724,94.29,real
2025-07-13,the-swordmaster-s-son,-0.7977,93.16,real
2025-07-14,the-swordmaster-s-son,-0.7977,93.16,real
2025-07-15,the-swordmaster-s-son,-0.7977,93.16,real
2025-07-16,the-swordmaster-s-son,-0.7977,93.16,real
2025-07-17,the-swordmaster-s-son,-0.7977,93.16,real
2025-07-18,the-swordmaster-s-son,-0.7977,93.16,real
2025-07-19,the-swordmaster-s-son,-0.7977,93.16,real
2025-07-20,the-swordmaster-s-son,0.671,94.11,real
2025-07-21,the-swordmaster-s-son,0.671,94.11,real
2025-07-22,the-swordmaster-s-son,0.671,94.11,real
2025-07-23,the-swordmaster-s-son,0.671,94.11,real
